# EOS Table generated on 20120306 from
# HShenEOS_rho220_temp180_ye65_version2.0_20111026_EOSmaker_svn9.h5
# Original table has nrho ntemp nye:    220   180    65
EoSType = ColdTable
Nrho =  2000
RhoMin =   0.161865E-14      RhoMax =   0.158181E-01
HeatCapacity =   0.160000E-02
GammaTh =   0.166667E+01
Kappa =   0.100000E+03
RhoSpacing = Log
 7.68022772E-03 1.93159002E+00 3.91518193E-02
 7.69588696E-03 1.93276897E+00 3.91304774E-02
 7.71137416E-03 1.93394811E+00 3.91080276E-02
 7.72689318E-03 1.93514845E+00 3.90822538E-02
 7.74335722E-03 1.93635255E+00 3.90637344E-02
 7.76007146E-03 1.93754315E+00 3.90506506E-02
 7.77671161E-03 1.93872486E+00 3.90390270E-02
 7.79319113E-03 1.93990175E+00 3.90279420E-02
 7.80952248E-03 1.94107376E+00 3.90173617E-02
 7.82570704E-03 1.94224127E+00 3.90071226E-02
 7.84174612E-03 1.94340461E+00 3.89970715E-02
 7.85764088E-03 1.94456420E+00 3.89870349E-02
 7.87363321E-03 1.94572810E+00 3.89784363E-02
 7.88976317E-03 1.94690452E+00 3.89703946E-02
 7.90574299E-03 1.94807986E+00 3.89628327E-02
 7.92157235E-03 1.94925429E+00 3.89559612E-02
 7.93726108E-03 1.95042757E+00 3.89501109E-02
 7.95296528E-03 1.95159626E+00 3.89470847E-02
 7.96963299E-03 1.95273866E+00 3.89556300E-02
 7.98628934E-03 1.95387237E+00 3.89672383E-02
 8.00281852E-03 1.95500463E+00 3.89779852E-02
 8.01934095E-03 1.95614267E+00 3.89851798E-02
 8.03604809E-03 1.95729868E+00 3.89843232E-02
 8.05263350E-03 1.95845053E+00 3.89843619E-02
 8.06908871E-03 1.95959881E+00 3.89853592E-02
 8.08550872E-03 1.96073974E+00 3.89873619E-02
 8.10186782E-03 1.96187464E+00 3.89901906E-02
 8.11812152E-03 1.96300581E+00 3.89938544E-02
 8.13426520E-03 1.96413362E+00 3.89981488E-02
 8.15030474E-03 1.96525799E+00 3.90029950E-02
 8.16627978E-03 1.96638619E+00 3.90057693E-02
 8.18242145E-03 1.96756141E+00 3.89914527E-02
 8.19854936E-03 1.96873443E+00 3.89772590E-02
 8.21454625E-03 1.96990884E+00 3.89626889E-02
 8.23138638E-03 1.97107684E+00 3.89540442E-02
 8.24841691E-03 1.97224283E+00 3.89486398E-02
 8.26534398E-03 1.97340791E+00 3.89449042E-02
 8.28214579E-03 1.97457320E+00 3.89424928E-02
 8.29899235E-03 1.97573200E+00 3.89445987E-02
 8.31573059E-03 1.97689085E+00 3.89472928E-02
 8.33268965E-03 1.97809717E+00 3.89427954E-02
 8.34952990E-03 1.97930119E+00 3.89384423E-02
 8.36626977E-03 1.98050195E+00 3.89344516E-02
 8.38288824E-03 1.98170092E+00 3.89304215E-02
 8.39950301E-03 1.98289380E+00 3.89287844E-02
 8.41607483E-03 1.98408254E+00 3.89291442E-02
 8.43253970E-03 1.98526989E+00 3.89301511E-02
 8.44890727E-03 1.98645565E+00 3.89319595E-02
 8.46518634E-03 1.98763968E+00 3.89347044E-02
 8.48159916E-03 1.98884709E+00 3.89335803E-02
 8.49802037E-03 1.99005544E+00 3.89330828E-02
 8.51443382E-03 1.99126003E+00 3.89341761E-02
 8.53132102E-03 1.99244542E+00 3.89398582E-02
 8.54887094E-03 1.99360611E+00 3.89515913E-02
 8.56633377E-03 1.99476896E+00 3.89624666E-02
 8.58371764E-03 1.99593371E+00 3.89725414E-02
 8.60106197E-03 1.99709882E+00 3.89821840E-02
 8.61846259E-03 1.99826059E+00 3.89927190E-02
 8.63597486E-03 1.99945187E+00 3.89913532E-02
 8.65345694E-03 2.00065653E+00 3.89855150E-02
 8.67085951E-03 2.00186328E+00 3.89799666E-02
 8.68816948E-03 2.00307276E+00 3.89745604E-02
 8.70540382E-03 2.00428437E+00 3.89695549E-02
 8.72273322E-03 2.00549110E+00 3.89676628E-02
 8.73996969E-03 2.00670073E+00 3.89656562E-02
 8.75713227E-03 2.00791228E+00 3.89637492E-02
 8.77420688E-03 2.00912657E+00 3.89616657E-02
 8.79130072E-03 2.01036965E+00 3.89547185E-02
 8.80839819E-03 2.01163232E+00 3.89446438E-02
 8.82560216E-03 2.01289021E+00 3.89369314E-02
 8.84272972E-03 2.01415006E+00 3.89294570E-02
 8.85976813E-03 2.01541256E+00 3.89220633E-02
 8.87672525E-03 2.01667731E+00 3.89149004E-02
 8.89359730E-03 2.01794466E+00 3.89079195E-02
 8.91038130E-03 2.01921470E+00 3.89011320E-02
 8.92759783E-03 2.02046664E+00 3.89008506E-02
 8.94585999E-03 2.02169361E+00 3.89100513E-02
 8.96413376E-03 2.02294092E+00 3.89154113E-02
 8.98233733E-03 2.02419110E+00 3.89205788E-02
 9.00046730E-03 2.02544435E+00 3.89255096E-02
 9.01853060E-03 2.02670041E+00 3.89302908E-02
 9.03671826E-03 2.02795212E+00 3.89381551E-02
 9.05486501E-03 2.02920597E+00 3.89465463E-02
 9.07296515E-03 2.03046182E+00 3.89552610E-02
 9.09098173E-03 2.03172157E+00 3.89637600E-02
 9.10897372E-03 2.03299656E+00 3.89696515E-02
 9.12695658E-03 2.03430141E+00 3.89695239E-02
 9.14509679E-03 2.03559988E+00 3.89730887E-02
 9.16318379E-03 2.03690100E+00 3.89764625E-02
 9.18121224E-03 2.03820490E+00 3.89794601E-02
 9.19916675E-03 2.03951240E+00 3.89818840E-02
 9.21705352E-03 2.04082324E+00 3.89838439E-02
 9.23488830E-03 2.04213670E+00 3.89855841E-02
 9.25289911E-03 2.04344432E+00 3.89882786E-02
 9.27085166E-03 2.04476217E+00 3.89908735E-02
 9.28873537E-03 2.04611321E+00 3.89945456E-02
 9.30654790E-03 2.04746776E+00 3.89984659E-02
 9.32430592E-03 2.04882493E+00 3.90028646E-02
 9.34197312E-03 2.05018666E+00 3.90072017E-02
 9.35983550E-03 2.05154223E+00 3.90165403E-02
 9.37765267E-03 2.05290008E+00 3.90265061E-02
 9.39540785E-03 2.05426081E+00 3.90367092E-02
 9.41309549E-03 2.05562475E+00 3.90470223E-02
 9.43070925E-03 2.05699350E+00 3.90572262E-02
 9.44820094E-03 2.05838957E+00 3.90653728E-02
 9.46704383E-03 2.05972845E+00 3.90919312E-02
 9.48617226E-03 2.06105577E+00 3.91229672E-02
 9.50524976E-03 2.06238617E+00 3.91542109E-02
 9.52429198E-03 2.06371891E+00 3.91858681E-02
 9.54327156E-03 2.06505540E+00 3.92175461E-02
 9.56225439E-03 2.06639306E+00 3.92502359E-02
 9.58145547E-03 2.06772424E+00 3.92873818E-02
 9.60058874E-03 2.06905941E+00 3.93245986E-02
 9.61964490E-03 2.07042256E+00 3.93804483E-02
 9.63862750E-03 2.07179177E+00 3.94379196E-02
 9.65754240E-03 2.07316476E+00 3.94955015E-02
 9.67653261E-03 2.07453581E+00 3.95554167E-02
 9.69570147E-03 2.07590172E+00 3.96193317E-02
 9.71481940E-03 2.07727062E+00 3.96834901E-02
 9.73390113E-03 2.07864178E+00 3.97481126E-02
 9.75291790E-03 2.08001662E+00 3.98128138E-02
 9.77188391E-03 2.08139446E+00 3.98778030E-02
 9.79097746E-03 2.08274873E+00 3.99705881E-02
 9.81016453E-03 2.08409497E+00 4.00726487E-02
 9.82931853E-03 2.08544261E+00 4.01756872E-02
 9.84841043E-03 2.08679318E+00 4.02792665E-02
 9.86745494E-03 2.08814593E+00 4.03835721E-02
 9.88644462E-03 2.08950132E+00 4.04884633E-02
 9.90566035E-03 2.09084972E+00 4.05985822E-02
 9.92495045E-03 2.09219603E+00 4.07112659E-02
 9.94417815E-03 2.09354522E+00 4.08242737E-02
 9.96333328E-03 2.09488181E+00 4.09639334E-02
 9.98242017E-03 2.09621277E+00 4.11178444E-02
 1.00014685E-02 2.09754517E+00 4.12723152E-02
 1.00208432E-02 2.09886771E+00 4.14322226E-02
 1.00402058E-02 2.10019058E+00 4.15929628E-02
 1.00595462E-02 2.10151409E+00 4.17544095E-02
 1.00788120E-02 2.10284089E+00 4.19158534E-02
 1.00980583E-02 2.10416830E+00 4.20780472E-02
 1.01173846E-02 2.10549379E+00 4.22422912E-02
 1.01370184E-02 2.10676353E+00 4.24668776E-02
 1.01566711E-02 2.10798925E+00 4.27435960E-02
 1.01763006E-02 2.10921551E+00 4.30204279E-02
 1.01958759E-02 2.11044397E+00 4.32969336E-02
 1.02154305E-02 2.11167300E+00 4.35735432E-02
 1.02351758E-02 2.11289704E+00 4.38539217E-02
 1.02554456E-02 2.11409933E+00 4.41409512E-02
 1.02767201E-02 2.11525483E+00 4.44374980E-02
 1.02979920E-02 2.11641159E+00 4.47337280E-02
 1.03193722E-02 2.11749900E+00 4.50598030E-02
 1.03409820E-02 2.11847219E+00 4.54337035E-02
 1.03630478E-02 2.11943322E+00 4.58116612E-02
 1.03851504E-02 2.12039433E+00 4.61884622E-02
 1.04072176E-02 2.12135877E+00 4.65631830E-02
 1.04292608E-02 2.12232611E+00 4.69359605E-02
 1.04513320E-02 2.12329404E+00 4.73074261E-02
 1.04735256E-02 2.12426164E+00 4.76784214E-02
 1.04960616E-02 2.12522190E+00 4.80513043E-02
 1.05187153E-02 2.12614468E+00 4.84644197E-02
 1.05418093E-02 2.12694744E+00 4.90009714E-02
 1.05649005E-02 2.12775351E+00 4.95333870E-02
 1.05879772E-02 2.12856367E+00 5.00616829E-02
 1.06114745E-02 2.12936580E+00 5.05920520E-02
 1.06351049E-02 2.13016826E+00 5.11202452E-02
 1.06587313E-02 2.13097467E+00 5.16443820E-02
 1.06823404E-02 2.13178587E+00 5.21644666E-02
 1.07059612E-02 2.13260085E+00 5.26809766E-02
 1.07298911E-02 2.13337094E+00 5.32164006E-02
 1.07557170E-02 2.13377579E+00 5.39173654E-02
 1.07815119E-02 2.13418618E+00 5.46138748E-02
 1.08073082E-02 2.13460090E+00 5.53065375E-02
 1.08331352E-02 2.13501895E+00 5.59959215E-02
 1.08589779E-02 2.13544118E+00 5.66821035E-02
 1.08851992E-02 2.13585969E+00 5.73717879E-02
 1.09116685E-02 2.13627662E+00 5.80642466E-02
 1.09381817E-02 2.13669647E+00 5.87562817E-02
 1.09646360E-02 2.13712363E+00 5.94468880E-02
 1.09930691E-02 2.13729662E+00 6.03767273E-02
 1.10216422E-02 2.13746564E+00 6.13051990E-02
 1.10508341E-02 2.13761830E+00 6.22315724E-02
 1.10800050E-02 2.13777330E+00 6.31428147E-02
 1.11092286E-02 2.13792789E+00 6.40403629E-02
 1.11384874E-02 2.13808292E+00 6.49245501E-02
 1.11677642E-02 2.13823920E+00 6.57956875E-02
 1.11975068E-02 2.13838548E+00 6.66319201E-02
 1.12275239E-02 2.13852647E+00 6.74340477E-02
 1.12609270E-02 2.13828873E+00 6.82918410E-02
 1.12949214E-02 2.13801756E+00 6.91021854E-02
 1.13289784E-02 2.13778181E+00 6.98490915E-02
 1.13632333E-02 2.13759007E+00 7.05240715E-02
 1.13981183E-02 2.13746954E+00 7.11209668E-02
 1.14330464E-02 2.13740590E+00 7.16815645E-02
 1.14679754E-02 2.13739950E+00 7.22075766E-02
 1.15030050E-02 2.13744731E+00 7.26997330E-02
 1.15380456E-02 2.13755074E+00 7.31598917E-02
 1.15767926E-02 2.13742892E+00 7.38706702E-02
 1.16175640E-02 2.13718118E+00 7.48049579E-02
 1.16584143E-02 2.13695818E+00 7.57552077E-02
 1.16992893E-02 2.13676125E+00 7.67203929E-02
 1.17402746E-02 2.13658911E+00 7.77003038E-02
 1.17812700E-02 2.13644391E+00 7.86936130E-02
 1.18223596E-02 2.13632454E+00 7.97003561E-02
 1.18634882E-02 2.13622947E+00 8.07200613E-02
 1.19054145E-02 2.13601163E+00 8.17888017E-02
 1.19507024E-02 2.13560486E+00 8.32835701E-02
 1.19984444E-02 2.13507180E+00 8.50315896E-02
 1.20462509E-02 2.13455928E+00 8.67263792E-02
 1.20941167E-02 2.13406626E+00 8.83729673E-02
 1.21420774E-02 2.13359082E+00 8.99763661E-02
 1.21901262E-02 2.13313205E+00 9.15405854E-02
 1.22382680E-02 2.13269561E+00 9.30622396E-02
 1.22867850E-02 2.13227938E+00 9.45466795E-02
 1.23354410E-02 2.13186994E+00 9.60143666E-02
 1.23891955E-02 2.13114119E+00 9.78032507E-02
 1.24493213E-02 2.13001327E+00 9.99830667E-02
 1.25095251E-02 2.12889340E+00 1.02130202E-01
 1.25698892E-02 2.12777919E+00 1.04246987E-01
 1.26303575E-02 2.12667104E+00 1.06334286E-01
 1.26910514E-02 2.12556599E+00 1.08394622E-01
 1.27525209E-02 2.12445397E+00 1.10430347E-01
 1.28140477E-02 2.12334795E+00 1.12432263E-01
 1.28756961E-02 2.12224599E+00 1.14401901E-01
 1.29414878E-02 2.12104915E+00 1.16433475E-01
 1.30162345E-02 2.11963749E+00 1.18633725E-01
 1.30910415E-02 2.11822804E+00 1.20793331E-01
 1.31666200E-02 2.11681437E+00 1.22912163E-01
 1.32422725E-02 2.11540456E+00 1.24994531E-01
 1.33179090E-02 2.11400096E+00 1.27040960E-01
 1.33936637E-02 2.11260222E+00 1.29053071E-01
 1.34693852E-02 2.11121188E+00 1.31030634E-01
 1.35488447E-02 2.10984480E+00 1.32909378E-01
 1.36329155E-02 2.10847836E+00 1.34842858E-01
 1.37357568E-02 2.10702141E+00 1.37116916E-01
 1.38385059E-02 2.10556469E+00 1.39377037E-01
 1.39411942E-02 2.10410701E+00 1.41620603E-01
 1.40437683E-02 2.10264833E+00 1.43844715E-01
 1.41472875E-02 2.10117473E+00 1.46050506E-01
 1.42507267E-02 2.09969935E+00 1.48226898E-01
 1.43540285E-02 2.09822245E+00 1.50369678E-01
 1.44572947E-02 2.09674231E+00 1.52475655E-01
 1.45616098E-02 2.09526192E+00 1.54561296E-01
 1.46905786E-02 2.09384722E+00 1.57050513E-01
 1.48201108E-02 2.09242141E+00 1.59490003E-01
 1.49497064E-02 2.09098752E+00 1.61887059E-01
 1.50793765E-02 2.08954632E+00 1.64244382E-01
 1.52090098E-02 2.08809991E+00 1.66563974E-01
 1.53387348E-02 2.08664779E+00 1.68848695E-01
 1.54690003E-02 2.08518685E+00 1.71104789E-01
 1.55999825E-02 2.08371646E+00 1.73332689E-01
 1.57309285E-02 2.08224479E+00 1.75527753E-01
 1.58913790E-02 2.08074675E+00 1.78308880E-01
 1.60610428E-02 2.07927261E+00 1.81083904E-01
 1.62330367E-02 2.07780346E+00 1.83799521E-01
 1.64059117E-02 2.07631913E+00 1.86468158E-01
 1.65791411E-02 2.07482498E+00 1.89090367E-01
 1.67525626E-02 2.07332298E+00 1.91668073E-01
 1.69260436E-02 2.07181499E+00 1.94203208E-01
 1.70995362E-02 2.07030213E+00 1.96697907E-01
 1.72730774E-02 2.06878480E+00 1.99154520E-01
 1.74798626E-02 2.06733664E+00 2.02075471E-01
 1.76963516E-02 2.06590286E+00 2.05085238E-01
 1.79134869E-02 2.06445791E+00 2.08040652E-01
 1.81311345E-02 2.06300332E+00 2.10943652E-01
 1.83493226E-02 2.06153944E+00 2.13796627E-01
 1.85698122E-02 2.06007279E+00 2.16597733E-01
 1.87995371E-02 2.05861775E+00 2.19338736E-01
 1.90295917E-02 2.05715524E+00 2.22035355E-01
 1.92599080E-02 2.05568633E+00 2.24689129E-01
 1.95210247E-02 2.05422895E+00 2.27811192E-01
 1.98002257E-02 2.05276887E+00 2.31158881E-01
 2.00808395E-02 2.05129357E+00 2.34445611E-01
 2.03633519E-02 2.04980101E+00 2.37675792E-01
 2.06468366E-02 2.04829714E+00 2.40848350E-01
 2.09313055E-02 2.04678246E+00 2.43965701E-01
 2.12166839E-02 2.04525797E+00 2.47029814E-01
 2.15057923E-02 2.04373104E+00 2.50037781E-01
 2.18043529E-02 2.04220663E+00 2.52988325E-01
 2.21339975E-02 2.04075238E+00 2.56265742E-01
 2.24945535E-02 2.03936269E+00 2.59843507E-01
 2.28569449E-02 2.03795874E+00 2.63354294E-01
 2.32211796E-02 2.03654104E+00 2.66800927E-01
 2.35874334E-02 2.03510937E+00 2.70186502E-01
 2.39567604E-02 2.03365978E+00 2.73516110E-01
 2.43280370E-02 2.03219796E+00 2.76789078E-01
 2.47032656E-02 2.03072932E+00 2.80003908E-01
 2.50896829E-02 2.02926496E+00 2.83154117E-01
 2.55015946E-02 2.02782307E+00 2.86609519E-01
 2.59580330E-02 2.02641503E+00 2.90600855E-01
 2.64177833E-02 2.02498975E+00 2.94515816E-01
 2.68807090E-02 2.02354840E+00 2.98356859E-01
 2.73463799E-02 2.02209319E+00 3.02125782E-01
 2.78151047E-02 2.02062354E+00 3.05826123E-01
 2.82910139E-02 2.01914347E+00 3.09457603E-01
 2.87808622E-02 2.01765443E+00 3.13021503E-01
 2.92730472E-02 2.01615471E+00 3.16522567E-01
 2.97860211E-02 2.01468224E+00 3.20171202E-01
 3.03612853E-02 2.01331622E+00 3.24410680E-01
 3.09412546E-02 2.01193169E+00 3.28568142E-01
 3.15278235E-02 2.01052365E+00 3.32650586E-01
 3.21233231E-02 2.00910094E+00 3.36654799E-01
 3.27350681E-02 2.00766925E+00 3.40579135E-01
 3.33511478E-02 2.00622240E+00 3.44432189E-01
 3.39715970E-02 2.00476098E+00 3.48216421E-01
 3.45980250E-02 2.00328134E+00 3.51938368E-01
 3.52376719E-02 2.00179883E+00 3.55711377E-01
 3.59546775E-02 2.00040239E+00 3.60389019E-01
 3.66897135E-02 1.99899327E+00 3.64968266E-01
 3.74384796E-02 1.99757030E+00 3.69453932E-01
 3.81955125E-02 1.99612909E+00 3.73853030E-01
 3.89604489E-02 1.99467123E+00 3.78167697E-01
 3.97323751E-02 1.99319947E+00 3.82399093E-01
 4.05109446E-02 1.99171512E+00 3.86549221E-01
 4.13027872E-02 1.99021911E+00 3.90620116E-01
 4.21128784E-02 1.98870995E+00 3.94615890E-01
 4.30284234E-02 1.98729741E+00 3.99545730E-01
 4.39574388E-02 1.98586935E+00 4.04407211E-01
 4.48970932E-02 1.98442254E+00 4.09171530E-01
 4.58474619E-02 1.98295760E+00 4.13841621E-01
 4.68221741E-02 1.98147286E+00 4.18422540E-01
 4.78155070E-02 1.97996886E+00 4.22916951E-01
 4.88191602E-02 1.97844965E+00 4.27324059E-01
 4.98331412E-02 1.97691589E+00 4.31646105E-01
 5.08574324E-02 1.97536828E+00 4.35885147E-01
 5.19719794E-02 1.97397096E+00 4.40812348E-01
 5.31395106E-02 1.97257963E+00 4.45796582E-01
 5.43218587E-02 1.97116654E+00 4.50683139E-01
 5.55189558E-02 1.96973205E+00 4.55474595E-01
 5.67304318E-02 1.96827783E+00 4.60172450E-01
 5.79580023E-02 1.96680238E+00 4.64780637E-01
 5.92212367E-02 1.96530183E+00 4.69305369E-01
 6.05011257E-02 1.96378406E+00 4.73742003E-01
 6.17957252E-02 1.96225017E+00 4.78091835E-01
 6.31875666E-02 1.96080071E+00 4.82987306E-01
 6.46368939E-02 1.95937237E+00 4.88050935E-01
 6.61236199E-02 1.95791874E+00 4.93015874E-01
 6.76409889E-02 1.95644458E+00 4.97880728E-01
 6.91801247E-02 1.95495321E+00 5.02644891E-01
 7.07413901E-02 1.95344502E+00 5.07310220E-01
 7.23258704E-02 1.95191963E+00 5.11878667E-01
 7.39417113E-02 1.95037386E+00 5.16354224E-01
 7.55951946E-02 1.94880879E+00 5.20739393E-01
 7.73281312E-02 1.94736656E+00 5.25309785E-01
 7.91323896E-02 1.94601068E+00 5.29995446E-01
 8.09666449E-02 1.94463579E+00 5.34583447E-01
 8.28354832E-02 1.94323963E+00 5.39077061E-01
 8.47565612E-02 1.94181868E+00 5.43481029E-01
 8.67081512E-02 1.94038149E+00 5.47789671E-01
 8.86900886E-02 1.93892910E+00 5.52003765E-01
 9.07032349E-02 1.93746163E+00 5.56124407E-01
 9.27508151E-02 1.93597730E+00 5.60153109E-01
 9.48863317E-02 1.93458772E+00 5.64229144E-01
 9.71226326E-02 1.93332867E+00 5.68392216E-01
 9.93986828E-02 1.93205341E+00 5.72462678E-01
 1.01714621E-01 1.93076280E+00 5.76441171E-01
 1.04071819E-01 1.92945674E+00 5.80328527E-01
 1.06480011E-01 1.92813143E+00 5.84127431E-01
 1.08948228E-01 1.92678557E+00 5.87840669E-01
 1.11458600E-01 1.92542671E+00 5.91464000E-01
 1.14011897E-01 1.92405518E+00 5.94998065E-01
 1.16629811E-01 1.92276709E+00 5.98436475E-01
 1.19346860E-01 1.92169008E+00 6.01773878E-01
 1.22131494E-01 1.92059336E+00 6.05032143E-01
 1.24980434E-01 1.91947972E+00 6.08210578E-01
 1.27882549E-01 1.91835392E+00 6.11306820E-01
 1.30838633E-01 1.91721634E+00 6.14321316E-01
 1.33849829E-01 1.91606719E+00 6.17254499E-01
 1.36916918E-01 1.91490683E+00 6.20106797E-01
 1.40058076E-01 1.91372916E+00 6.22880729E-01
 1.43267413E-01 1.91259441E+00 6.25550439E-01
 1.46537946E-01 1.91173811E+00 6.28013561E-01
 1.49870904E-01 1.91087212E+00 6.30404592E-01
 1.53268409E-01 1.90999626E+00 6.32723803E-01
 1.56730641E-01 1.90911120E+00 6.34971634E-01
 1.60268604E-01 1.90821392E+00 6.37149908E-01
 1.63893144E-01 1.90730144E+00 6.39259518E-01
 1.67585869E-01 1.90638078E+00 6.41298489E-01
 1.71348576E-01 1.90545193E+00 6.43267109E-01
 1.75180984E-01 1.90452585E+00 6.45160630E-01
 1.79049778E-01 1.90393377E+00 6.46823265E-01
 1.82993764E-01 1.90333458E+00 6.48424595E-01
 1.87033203E-01 1.90272281E+00 6.49967592E-01
 1.91158592E-01 1.90210204E+00 6.51450474E-01
 1.95365028E-01 1.90147441E+00 6.52872751E-01
 1.99652203E-01 1.90084063E+00 6.54234915E-01
 2.04021510E-01 1.90020086E+00 6.55537330E-01
 2.08474363E-01 1.89955524E+00 6.56780361E-01
 2.13012538E-01 1.89890383E+00 6.57964332E-01
 2.17528236E-01 1.89853767E+00 6.59001920E-01
 2.22122256E-01 1.89819921E+00 6.59977368E-01
 2.26803553E-01 1.89785630E+00 6.60900590E-01
 2.31575477E-01 1.89750861E+00 6.61771640E-01
 2.36436816E-01 1.89715700E+00 6.62591338E-01
 2.41389134E-01 1.89680155E+00 6.63360031E-01
 2.46434372E-01 1.89644230E+00 6.64078019E-01
 2.51583576E-01 1.89607693E+00 6.64746714E-01
 2.56843623E-01 1.89570432E+00 6.65367015E-01
 2.62055050E-01 1.89555808E+00 6.65880552E-01
 2.67315733E-01 1.89548120E+00 6.66331794E-01
 2.72672740E-01 1.89540204E+00 6.66739603E-01
 2.78129760E-01 1.89532026E+00 6.67104139E-01
 2.83685600E-01 1.89523655E+00 6.67425983E-01
 2.89342351E-01 1.89515092E+00 6.67705432E-01
 2.95120944E-01 1.89505891E+00 6.67944966E-01
 3.01010365E-01 1.89496372E+00 6.68143534E-01
 3.07005908E-01 1.89486699E+00 6.68300720E-01
 3.12930879E-01 1.89494067E+00 6.68451161E-01
 3.18852864E-01 1.89511568E+00 6.68583793E-01
 3.24877195E-01 1.89529044E+00 6.68679258E-01
 3.31007068E-01 1.89546474E+00 6.68737722E-01
 3.37245438E-01 1.89563845E+00 6.68759382E-01
 3.43611106E-01 1.89580773E+00 6.68747216E-01
 3.50093589E-01 1.89597549E+00 6.68700006E-01
 3.56687731E-01 1.89614335E+00 6.68617223E-01
 3.63395378E-01 1.89631137E+00 6.68499176E-01
 3.70056543E-01 1.89658977E+00 6.68388841E-01
 3.76661640E-01 1.89698208E+00 6.68289136E-01
 3.83375114E-01 1.89737562E+00 6.68157188E-01
 3.90198729E-01 1.89777044E+00 6.67993312E-01
 3.97148074E-01 1.89816371E+00 6.67799531E-01
 4.04228505E-01 1.89855493E+00 6.67576193E-01
 4.11426121E-01 1.89894747E+00 6.67321736E-01
 4.18741188E-01 1.89934160E+00 6.67036606E-01
 4.26175948E-01 1.89973731E+00 6.66721068E-01
 4.33586152E-01 1.90021008E+00 6.66413334E-01
 4.40849990E-01 1.90081971E+00 6.66144588E-01
 4.48226446E-01 1.90143198E+00 6.65848005E-01
 4.55716907E-01 1.90204700E+00 6.65523906E-01
 4.63353571E-01 1.90265872E+00 6.65176843E-01
 4.71107895E-01 1.90327334E+00 6.64802913E-01
 4.78981537E-01 1.90389094E+00 6.64402369E-01
 4.86977245E-01 1.90451145E+00 6.63975433E-01
 4.95099361E-01 1.90513459E+00 6.63522256E-01
 5.03250985E-01 1.90579749E+00 6.63085076E-01
 5.11193886E-01 1.90659001E+00 6.62766099E-01
 5.19252160E-01 1.90738650E+00 6.62421830E-01
 5.27438746E-01 1.90818488E+00 6.62054120E-01
 5.35766761E-01 1.90898300E+00 6.61665115E-01
 5.44216011E-01 1.90978523E+00 6.61251670E-01
 5.52787914E-01 1.91059167E+00 6.60814076E-01
 5.61484271E-01 1.91140236E+00 6.60352596E-01
 5.70307244E-01 1.91221731E+00 6.59867472E-01
 5.79215259E-01 1.91305020E+00 6.59369151E-01
 5.87812645E-01 1.91402405E+00 6.58949878E-01
 5.96530474E-01 1.91500274E+00 6.58508244E-01
 6.05386195E-01 1.91598316E+00 6.58047736E-01
 6.14380293E-01 1.91696565E+00 6.57568398E-01
 6.23497175E-01 1.91795353E+00 6.57067757E-01
 6.32738568E-01 1.91894685E+00 6.56546063E-01
 6.42106573E-01 1.91994562E+00 6.56003542E-01
 6.51602588E-01 1.92094993E+00 6.55440455E-01
 6.61228743E-01 1.92195979E+00 6.54857018E-01
 6.70498431E-01 1.92309542E+00 6.54437268E-01
 6.79865773E-01 1.92424276E+00 6.54005335E-01
 6.89375182E-01 1.92539252E+00 6.53556907E-01
 6.99023860E-01 1.92654564E+00 6.53091449E-01
 7.08798848E-01 1.92770509E+00 6.52606244E-01
 7.18700623E-01 1.92887105E+00 6.52101584E-01
 7.28730131E-01 1.93004364E+00 6.51577722E-01
 7.38888692E-01 1.93122296E+00 6.51034907E-01
 7.49178381E-01 1.93240905E+00 6.50473347E-01
 7.59181571E-01 1.93368734E+00 6.50014225E-01
 7.69215741E-01 1.93499146E+00 6.49562517E-01
 7.79390351E-01 1.93629974E+00 6.49095595E-01
 7.89712345E-01 1.93761134E+00 6.48614656E-01
 8.00159059E-01 1.93893067E+00 6.48115817E-01
 8.10732809E-01 1.94025774E+00 6.47599274E-01
 8.21434881E-01 1.94159265E+00 6.47065266E-01
 8.32267260E-01 1.94293542E+00 6.46513998E-01
 8.43234756E-01 1.94428584E+00 6.45945576E-01
 8.53953503E-01 1.94570985E+00 6.45468666E-01
 8.64621965E-01 1.94717208E+00 6.45023673E-01
 8.75419376E-01 1.94864174E+00 6.44563054E-01
 8.86377834E-01 1.95011344E+00 6.44092625E-01
 8.97462197E-01 1.95159397E+00 6.43605684E-01
 9.08672940E-01 1.95308349E+00 6.43102486E-01
 9.20012348E-01 1.95458202E+00 6.42583220E-01
 9.31481645E-01 1.95608967E+00 6.42048107E-01
 9.43082769E-01 1.95760648E+00 6.41497337E-01
 9.54527074E-01 1.95917375E+00 6.41022019E-01
 9.65863284E-01 1.96078375E+00 6.40603726E-01
 9.77322376E-01 1.96240360E+00 6.40169381E-01
 9.88940127E-01 1.96402755E+00 6.39724930E-01
 1.00070184E+00 1.96565839E+00 6.39268160E-01
 1.01259097E+00 1.96729936E+00 6.38796033E-01
 1.02460904E+00 1.96895057E+00 6.38308753E-01
 1.03675831E+00 1.97061203E+00 6.37806502E-01
 1.04903924E+00 1.97228393E+00 6.37289508E-01
 1.06122028E+00 1.97399527E+00 6.36811778E-01
 1.07320302E+00 1.97575757E+00 6.36393586E-01
 1.08530911E+00 1.97753091E+00 6.35960605E-01
 1.09753998E+00 1.97931540E+00 6.35513051E-01
 1.10994215E+00 1.98110299E+00 6.35060116E-01
 1.12247749E+00 1.98290097E+00 6.34594103E-01
