# PlotEOS table
# SpectralFit(CoefficientsFile=input/LS_Gamma2_appended_ColdTable-coeff30.input)
#[1] rho
#[2] eps
#[3] P
#[4] dP/drho
#[5] h
#[6] cs
1.04209e-08  0.00111859  -4.61295e-13  -4.47089e-05  1.00107  -nan  
1.10375e-08  0.00111604  -4.8887e-13  -4.47346e-05  1.00107  -nan  
1.16906e-08  0.00111349  -5.18093e-13  -4.47603e-05  1.00107  -nan  
1.23823e-08  0.00111094  -5.49062e-13  -4.47861e-05  1.00107  -nan  
1.31149e-08  0.0011084  -5.81884e-13  -4.48118e-05  1.00106  -nan  
1.38909e-08  0.00110584  -6.16667e-13  -4.48376e-05  1.00106  -nan  
1.47128e-08  0.00110329  -6.53529e-13  -4.48634e-05  1.00106  -nan  
1.55833e-08  0.00110074  -6.92595e-13  -4.48892e-05  1.00106  -nan  
1.65053e-08  0.00109818  -7.33996e-13  -4.4915e-05  1.00105  -nan  
1.74819e-08  0.00109562  -7.77871e-13  -4.49408e-05  1.00105  -nan  
1.85162e-08  0.00109307  -8.2437e-13  -4.49667e-05  1.00105  -nan  
1.96118e-08  0.00109051  -8.73648e-13  -4.49925e-05  1.00105  -nan  
2.07722e-08  0.00108794  -9.25872e-13  -4.50184e-05  1.00104  -nan  
2.20012e-08  0.00108538  -9.81217e-13  -4.50443e-05  1.00104  -nan  
2.3303e-08  0.00108282  -1.03987e-12  -4.50702e-05  1.00104  -nan  
2.46818e-08  0.00108025  -1.10203e-12  -4.50961e-05  1.00104  -nan  
2.61421e-08  0.00107768  -1.16791e-12  -4.5122e-05  1.00103  -nan  
2.76889e-08  0.00107512  -1.23772e-12  -4.5148e-05  1.00103  -nan  
2.93272e-08  0.00107255  -1.31171e-12  -4.51739e-05  1.00103  -nan  
3.10624e-08  0.00106997  -1.39012e-12  -4.51999e-05  1.00103  -nan  
3.29003e-08  0.0010674  -1.47321e-12  -4.52259e-05  1.00102  -nan  
3.48469e-08  0.00106483  -1.56128e-12  -4.52519e-05  1.00102  -nan  
3.69088e-08  0.00106225  -1.65461e-12  -4.52779e-05  1.00102  -nan  
3.90926e-08  0.00105967  -1.75351e-12  -4.53039e-05  1.00101  -nan  
4.14056e-08  0.00105709  -1.85833e-12  -4.533e-05  1.00101  -nan  
4.38554e-08  0.00105451  -1.96942e-12  -4.53561e-05  1.00101  -nan  
4.64503e-08  0.00105193  -2.08714e-12  -4.53821e-05  1.00101  -nan  
4.91986e-08  0.00104935  -2.2119e-12  -4.54082e-05  1.001  -nan  
5.21096e-08  0.00104676  -2.34412e-12  -4.54343e-05  1.001  -nan  
5.51928e-08  0.00104417  -2.48425e-12  -4.54605e-05  1.001  -nan  
5.84584e-08  0.00104159  -2.63275e-12  -4.54866e-05  1.001  -nan  
6.19173e-08  0.001039  -2.79012e-12  -4.55128e-05  1.00099  -nan  
6.55808e-08  0.00103641  -2.95691e-12  -4.55389e-05  1.00099  -nan  
6.9461e-08  0.00103381  -3.13366e-12  -4.55651e-05  1.00099  -nan  
7.35709e-08  0.00103122  -3.32098e-12  -4.55913e-05  1.00099  -nan  
7.79239e-08  0.00102862  -3.5195e-12  -4.56175e-05  1.00098  -nan  
8.25345e-08  0.00102603  -3.72988e-12  -4.56438e-05  1.00098  -nan  
8.74178e-08  0.00102343  -3.95284e-12  -4.567e-05  1.00098  -nan  
9.25901e-08  0.00102083  -4.18913e-12  -4.56963e-05  1.00098  -nan  
9.80685e-08  0.00101823  -4.43954e-12  -4.57225e-05  1.00097  -nan  
1.03871e-07  0.00101674  4.39285e-13  0.000589531  1.00102  0.0242679  
1.10017e-07  0.00101731  9.3189e-13  -0.000180711  1.00103  -nan  
1.16526e-07  0.00101747  -2.66801e-13  -0.000133517  1.00102  -nan  
1.23421e-07  0.00101721  -6.18755e-13  2.20846e-05  1.00101  0.00469704  
1.30723e-07  0.00101702  -1.44286e-13  8.96896e-05  1.00102  0.00946565  
1.38458e-07  0.0010171  5.16933e-13  7.11588e-05  1.00102  0.00843127  
1.4665e-07  0.0010174  8.85443e-13  1.76911e-05  1.00102  0.00420392  
1.55327e-07  0.00101774  8.21677e-13  -2.84101e-05  1.00102  -nan  
1.64517e-07  0.00101797  4.47503e-13  -4.7949e-05  1.00102  -nan  
1.74251e-07  0.00101805  -3.05895e-15  -4.09569e-05  1.00102  -nan  
1.84562e-07  0.00101799  -3.12965e-13  -1.77631e-05  1.00102  -nan  
1.95482e-07  0.00101788  -3.57304e-13  9.03323e-06  1.00102  0.00300401  
2.07048e-07  0.00101781  -1.23378e-13  2.96088e-05  1.00102  0.00543864  
2.19298e-07  0.00101783  3.09496e-13  3.89402e-05  1.00102  0.00623703  
2.32274e-07  0.00101797  8.11199e-13  3.66441e-05  1.00102  0.00605034  
2.46017e-07  0.00101822  1.24599e-12  2.5638e-05  1.00102  0.00506081  
2.60573e-07  0.00101853  1.50968e-12  1.04399e-05  1.00102  0.00322943  
2.7599e-07  0.00101887  1.55229e-12  -4.36314e-06  1.00102  -nan  
2.9232e-07  0.00101917  1.38453e-12  -1.52e-05  1.00102  -nan  
3.09616e-07  0.0010194  1.06982e-12  -2.00744e-05  1.00102  -nan  
3.27935e-07  0.00101956  7.06141e-13  -1.86442e-05  1.00102  -nan  
3.47339e-07  0.00101966  4.02872e-13  -1.19434e-05  1.00102  -nan  
3.6789e-07  0.00101971  2.57822e-13  -1.89911e-06  1.00102  -nan  
3.89657e-07  0.00101975  3.38688e-13  9.21104e-06  1.00102  0.00303342  
4.12712e-07  0.00101982  6.7171e-13  1.92463e-05  1.00102  0.00438482  
4.37131e-07  0.00101995  1.23865e-12  2.65622e-05  1.00102  0.00515122  
4.62995e-07  0.00102015  1.98171e-12  3.02121e-05  1.00102  0.00549374  
